region,input,output,tambon_input,district_input,province_input,postcode_input,tambon_output,district_output,province_output,postcode_output,check
ภาคกลาง,วังไทร คลองขลุง กำแพงเพชร 62120,"['O', 'O', 'O', 'POST']",วังไทร,คลองขลุง,กำแพงเพชร,62120,O,O,O,POST,False
ภาคกลาง,วังบัว คลองขลุง กำแพงเพชร 62120,"['O', 'O', 'O', 'POST']",วังบัว,คลองขลุง,กำแพงเพชร,62120,O,O,O,POST,False
ภาคกลาง,คลองสมบูรณ์ คลองขลุง กำแพงเพชร 62120,"['O', 'O', 'O', 'POST']",คลองสมบูรณ์,คลองขลุง,กำแพงเพชร,62120,O,O,O,POST,False
ภาคกลาง,พรานกระต่าย พรานกระต่าย กำแพงเพชร 62110,"['O', 'O', 'O', 'POST']",พรานกระต่าย,พรานกระต่าย,กำแพงเพชร,62110,O,O,O,POST,False
ภาคกลาง,หนองหัววัว พรานกระต่าย กำแพงเพชร 62110,"['O', 'O', 'O', 'POST']",หนองหัววัว,พรานกระต่าย,กำแพงเพชร,62110,O,O,O,POST,False
ภาคกลาง,ท่าไม้ พรานกระต่าย กำแพงเพชร 62110,"['LOC', 'LOC', 'LOC', 'POST']",ท่าไม้,พรานกระต่าย,กำแพงเพชร,62110,LOC,LOC,LOC,POST,True
ภาคกลาง,วังควง พรานกระต่าย กำแพงเพชร 62110,"['O', 'O', 'O', 'POST']",วังควง,พรานกระต่าย,กำแพงเพชร,62110,O,O,O,POST,False
ภาคกลาง,วังตะแบก พรานกระต่าย กำแพงเพชร 62110,"['O', 'O', 'O', 'POST']",วังตะแบก,พรานกระต่าย,กำแพงเพชร,62110,O,O,O,POST,False
ภาคกลาง,เขาคีริส พรานกระต่าย กำแพงเพชร 62110,"['LOC', 'LOC', 'LOC', 'POST']",เขาคีริส,พรานกระต่าย,กำแพงเพชร,62110,LOC,LOC,LOC,POST,True
ภาคกลาง,คุยบ้านโอง พรานกระต่าย กำแพงเพชร 62110,"['O', 'O', 'O', 'POST']",คุยบ้านโอง,พรานกระต่าย,กำแพงเพชร,62110,O,O,O,POST,False
ภาคกลาง,คลองพิไกร พรานกระต่าย กำแพงเพชร 62110,"['O', 'O', 'O', 'POST']",คลองพิไกร,พรานกระต่าย,กำแพงเพชร,62110,O,O,O,POST,False
ภาคกลาง,ถ้ำกระต่ายทอง พรานกระต่าย กำแพงเพชร 62110,"['O', 'O', 'O', 'POST']",ถ้ำกระต่ายทอง,พรานกระต่าย,กำแพงเพชร,62110,O,O,O,POST,False
ภาคกลาง,ห้วยยั้ง พรานกระต่าย กำแพงเพชร 62110,"['O', 'O', 'O', 'POST']",ห้วยยั้ง,พรานกระต่าย,กำแพงเพชร,62110,O,O,O,POST,False
ภาคกลาง,ลานกระบือ ลานกระบือ กำแพงเพชร 62170,"['LOC', 'LOC', 'LOC', 'POST']",ลานกระบือ,ลานกระบือ,กำแพงเพชร,62170,LOC,LOC,LOC,POST,True
ภาคกลาง,ช่องลม ลานกระบือ กำแพงเพชร 62170,"['O', 'LOC', 'LOC', 'POST']",ช่องลม,ลานกระบือ,กำแพงเพชร,62170,O,LOC,LOC,POST,False
ภาคกลาง,หนองหลวง ลานกระบือ กำแพงเพชร 62170,"['LOC', 'LOC', 'LOC', 'POST']",หนองหลวง,ลานกระบือ,กำแพงเพชร,62170,LOC,LOC,LOC,POST,True
ภาคกลาง,โนนพลวง ลานกระบือ กำแพงเพชร 62170,"['LOC', 'LOC', 'LOC', 'POST']",โนนพลวง,ลานกระบือ,กำแพงเพชร,62170,LOC,LOC,LOC,POST,True
ภาคกลาง,ประชาสุขสันต์ ลานกระบือ กำแพงเพชร 62170,"['LOC', 'LOC', 'LOC', 'POST']",ประชาสุขสันต์,ลานกระบือ,กำแพงเพชร,62170,LOC,LOC,LOC,POST,True
ภาคกลาง,บึงทับแรต ลานกระบือ กำแพงเพชร 62170,"['LOC', 'LOC', 'LOC', 'POST']",บึงทับแรต,ลานกระบือ,กำแพงเพชร,62170,LOC,LOC,LOC,POST,True
ภาคกลาง,จันทิมา ลานกระบือ กำแพงเพชร 62170,"['LOC', 'LOC', 'LOC', 'POST']",จันทิมา,ลานกระบือ,กำแพงเพชร,62170,LOC,LOC,LOC,POST,True
ภาคกลาง,ทุ่งทราย ทรายทองวัฒนา กำแพงเพชร 62190,"['O', 'O', 'O', 'POST']",ทุ่งทราย,ทรายทองวัฒนา,กำแพงเพชร,62190,O,O,O,POST,False
ภาคกลาง,ทุ่งทอง ทรายทองวัฒนา กำแพงเพชร 62190,"['O', 'O', 'O', 'POST']",ทุ่งทอง,ทรายทองวัฒนา,กำแพงเพชร,62190,O,O,O,POST,False
ภาคกลาง,ถาวรวัฒนา ทรายทองวัฒนา กำแพงเพชร 62190,"['O', 'O', 'O', 'POST']",ถาวรวัฒนา,ทรายทองวัฒนา,กำแพงเพชร,62190,O,O,O,POST,False
ภาคกลาง,โพธิ์ทอง ปางศิลาทอง กำแพงเพชร 62120,"['O', 'O', 'O', 'POST']",โพธิ์ทอง,ปางศิลาทอง,กำแพงเพชร,62120,O,O,O,POST,False
ภาคกลาง,หินดาต ปางศิลาทอง กำแพงเพชร 62120,"['O', 'O', 'O', 'POST']",หินดาต,ปางศิลาทอง,กำแพงเพชร,62120,O,O,O,POST,False
ภาคกลาง,ปางตาไว ปางศิลาทอง กำแพงเพชร 62120,"['O', 'O', 'O', 'POST']",ปางตาไว,ปางศิลาทอง,กำแพงเพชร,62120,O,O,O,POST,False
ภาคกลาง,บึงสามัคคี บึงสามัคคี กำแพงเพชร 62210,"['O', 'O', 'O', 'POST']",บึงสามัคคี,บึงสามัคคี,กำแพงเพชร,62210,O,O,O,POST,False
ภาคกลาง,วังชะโอน บึงสามัคคี กำแพงเพชร 62210,"['LOC', 'LOC', 'LOC', 'POST']",วังชะโอน,บึงสามัคคี,กำแพงเพชร,62210,LOC,LOC,LOC,POST,True
ภาคกลาง,ระหาน บึงสามัคคี กำแพงเพชร 62210,"['O', 'O', 'O', 'POST']",ระหาน,บึงสามัคคี,กำแพงเพชร,62210,O,O,O,POST,False
ภาคกลาง,เทพนิมิต บึงสามัคคี กำแพงเพชร 62210,"['LOC', 'LOC', 'LOC', 'POST']",เทพนิมิต,บึงสามัคคี,กำแพงเพชร,62210,LOC,LOC,LOC,POST,True
ภาคกลาง,โกสัมพี โกสัมพีนคร กำแพงเพชร 62000,"['O', 'O', 'O', 'POST']",โกสัมพี,โกสัมพีนคร,กำแพงเพชร,62000,O,O,O,POST,False
ภาคกลาง,เพชรชมภู โกสัมพีนคร กำแพงเพชร 62000,"['O', 'O', 'O', 'POST']",เพชรชมภู,โกสัมพีนคร,กำแพงเพชร,62000,O,O,O,POST,False
ภาคกลาง,ลานดอกไม้ตก โกสัมพีนคร กำแพงเพชร 62000,"['LOC', 'LOC', 'LOC', 'POST']",ลานดอกไม้ตก,โกสัมพีนคร,กำแพงเพชร,62000,LOC,LOC,LOC,POST,True
ภาคตะวันตก,ระแหง เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",ระแหง,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,หนองหลวง เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",หนองหลวง,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,เชียงเงิน เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",เชียงเงิน,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,หัวเดียด เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",หัวเดียด,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,หนองบัวเหนือ เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",หนองบัวเหนือ,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,ไม้งาม เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",ไม้งาม,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,โป่งแดง เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",โป่งแดง,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,น้ำรึม เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",น้ำรึม,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,วังหิน เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",วังหิน,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,แม่ท้อ เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",แม่ท้อ,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,ป่ามะม่วง เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",ป่ามะม่วง,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,หนองบัวใต้ เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",หนองบัวใต้,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,วังประจบ เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",วังประจบ,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,ตลุกกลางทุ่ง เมืองตาก ตาก 63000,"['O', 'O', 'O', 'POST']",ตลุกกลางทุ่ง,เมืองตาก,ตาก,63000,O,O,O,POST,False
ภาคตะวันตก,ตากออก บ้านตาก ตาก 63120,"['O', 'O', 'O', 'POST']",ตากออก,บ้านตาก,ตาก,63120,O,O,O,POST,False
ภาคตะวันตก,สมอโคน บ้านตาก ตาก 63120,"['O', 'O', 'O', 'POST']",สมอโคน,บ้านตาก,ตาก,63120,O,O,O,POST,False
ภาคตะวันตก,แม่สลิด บ้านตาก ตาก 63120,"['O', 'O', 'O', 'POST']",แม่สลิด,บ้านตาก,ตาก,63120,O,O,O,POST,False
ภาคตะวันตก,ตากตก บ้านตาก ตาก 63120,"['O', 'O', 'O', 'POST']",ตากตก,บ้านตาก,ตาก,63120,O,O,O,POST,False
ภาคตะวันตก,เกาะตะเภา บ้านตาก ตาก 63120,"['O', 'O', 'O', 'POST']",เกาะตะเภา,บ้านตาก,ตาก,63120,O,O,O,POST,False
ภาคตะวันตก,ทุ่งกระเชาะ บ้านตาก ตาก 63120,"['O', 'O', 'O', 'POST']",ทุ่งกระเชาะ,บ้านตาก,ตาก,63120,O,O,O,POST,False
ภาคตะวันตก,ท้องฟ้า บ้านตาก ตาก 63120,"['O', 'O', 'O', 'POST']",ท้องฟ้า,บ้านตาก,ตาก,63120,O,O,O,POST,False
ภาคตะวันตก,สามเงา สามเงา ตาก 63130,"['O', 'O', 'O', 'POST']",สามเงา,สามเงา,ตาก,63130,O,O,O,POST,False
ภาคตะวันตก,วังหมัน สามเงา ตาก 63130,"['O', 'O', 'O', 'POST']",วังหมัน,สามเงา,ตาก,63130,O,O,O,POST,False
ภาคตะวันตก,ยกกระบัตร สามเงา ตาก 63130,"['LOC', 'LOC', 'LOC', 'POST']",ยกกระบัตร,สามเงา,ตาก,63130,LOC,LOC,LOC,POST,True
ภาคตะวันตก,ย่านรี สามเงา ตาก 63130,"['LOC', 'LOC', 'LOC', 'POST']",ย่านรี,สามเงา,ตาก,63130,LOC,LOC,LOC,POST,True
ภาคตะวันตก,บ้านนา สามเงา ตาก 63130,"['O', 'O', 'O', 'POST']",บ้านนา,สามเงา,ตาก,63130,O,O,O,POST,False
ภาคตะวันตก,วังจันทร์ สามเงา ตาก 63130,"['O', 'O', 'O', 'POST']",วังจันทร์,สามเงา,ตาก,63130,O,O,O,POST,False
ภาคตะวันตก,แม่ระมาด แม่ระมาด ตาก 63140,"['O', 'O', 'O', 'POST']",แม่ระมาด,แม่ระมาด,ตาก,63140,O,O,O,POST,False
ภาคตะวันตก,แม่จะเรา แม่ระมาด ตาก 63140,"['O', 'O', 'O', 'POST']",แม่จะเรา,แม่ระมาด,ตาก,63140,O,O,O,POST,False
ภาคตะวันตก,ขะเนจื้อ แม่ระมาด ตาก 63140,"['O', 'O', 'O', 'POST']",ขะเนจื้อ,แม่ระมาด,ตาก,63140,O,O,O,POST,False
ภาคตะวันตก,แม่ตื่น แม่ระมาด ตาก 63140,"['O', 'O', 'O', 'POST']",แม่ตื่น,แม่ระมาด,ตาก,63140,O,O,O,POST,False
ภาคตะวันตก,สามหมื่น แม่ระมาด ตาก 63140,"['O', 'O', 'O', 'POST']",สามหมื่น,แม่ระมาด,ตาก,63140,O,O,O,POST,False
ภาคตะวันตก,พระธาตุ แม่ระมาด ตาก 63140,"['O', 'O', 'O', 'POST']",พระธาตุ,แม่ระมาด,ตาก,63140,O,O,O,POST,False
ภาคตะวันตก,ท่าสองยาง ท่าสองยาง ตาก 63150,"['O', 'O', 'O', 'POST']",ท่าสองยาง,ท่าสองยาง,ตาก,63150,O,O,O,POST,False
ภาคตะวันตก,แม่ต้าน ท่าสองยาง ตาก 63150,"['O', 'O', 'O', 'POST']",แม่ต้าน,ท่าสองยาง,ตาก,63150,O,O,O,POST,False
ภาคตะวันตก,แม่สอง ท่าสองยาง ตาก 63150,"['O', 'O', 'O', 'POST']",แม่สอง,ท่าสองยาง,ตาก,63150,O,O,O,POST,False
ภาคตะวันตก,แม่หละ ท่าสองยาง ตาก 63150,"['O', 'O', 'O', 'POST']",แม่หละ,ท่าสองยาง,ตาก,63150,O,O,O,POST,False
ภาคตะวันตก,แม่วะหลวง ท่าสองยาง ตาก 63150,"['O', 'O', 'O', 'POST']",แม่วะหลวง,ท่าสองยาง,ตาก,63150,O,O,O,POST,False
ภาคตะวันตก,แม่อุสุ ท่าสองยาง ตาก 63150,"['O', 'O', 'O', 'POST']",แม่อุสุ,ท่าสองยาง,ตาก,63150,O,O,O,POST,False
ภาคตะวันตก,แม่สอด แม่สอด ตาก 63110,"['O', 'O', 'O', 'POST']",แม่สอด,แม่สอด,ตาก,63110,O,O,O,POST,False
ภาคตะวันตก,แม่กุ แม่สอด ตาก 63110,"['O', 'O', 'O', 'POST']",แม่กุ,แม่สอด,ตาก,63110,O,O,O,POST,False
ภาคตะวันตก,พะวอ แม่สอด ตาก 63110,"['O', 'O', 'O', 'POST']",พะวอ,แม่สอด,ตาก,63110,O,O,O,POST,False
ภาคตะวันตก,แม่ตาว แม่สอด ตาก 63110,"['O', 'O', 'O', 'POST']",แม่ตาว,แม่สอด,ตาก,63110,O,O,O,POST,False
ภาคตะวันตก,แม่กาษา แม่สอด ตาก 63110,"['O', 'O', 'O', 'POST']",แม่กาษา,แม่สอด,ตาก,63110,O,O,O,POST,False
ภาคตะวันตก,ท่าสายลวด แม่สอด ตาก 63110,"['O', 'O', 'O', 'POST']",ท่าสายลวด,แม่สอด,ตาก,63110,O,O,O,POST,False
ภาคตะวันตก,แม่ปะ แม่สอด ตาก 63110,"['LOC', 'LOC', 'LOC', 'POST']",แม่ปะ,แม่สอด,ตาก,63110,LOC,LOC,LOC,POST,True
ภาคตะวันตก,มหาวัน แม่สอด ตาก 63110,"['O', 'O', 'O', 'POST']",มหาวัน,แม่สอด,ตาก,63110,O,O,O,POST,False
ภาคตะวันตก,ด่านแม่ละเมา แม่สอด ตาก 63110,"['O', 'O', 'O', 'POST']",ด่านแม่ละเมา,แม่สอด,ตาก,63110,O,O,O,POST,False
ภาคตะวันตก,พระธาตุผาแดง แม่สอด ตาก 63110,"['LOC', 'LOC', 'LOC', 'POST']",พระธาตุผาแดง,แม่สอด,ตาก,63110,LOC,LOC,LOC,POST,True
ภาคตะวันตก,พบพระ พบพระ ตาก 63160,"['O', 'O', 'O', 'POST']",พบพระ,พบพระ,ตาก,63160,O,O,O,POST,False
ภาคตะวันตก,ช่องแคบ พบพระ ตาก 63160,"['O', 'O', 'O', 'POST']",ช่องแคบ,พบพระ,ตาก,63160,O,O,O,POST,False
ภาคตะวันตก,คีรีราษฎร์ พบพระ ตาก 63160,"['O', 'O', 'O', 'POST']",คีรีราษฎร์,พบพระ,ตาก,63160,O,O,O,POST,False
ภาคตะวันตก,วาเล่ย์ พบพระ ตาก 63160,"['O', 'O', 'O', 'POST']",วาเล่ย์,พบพระ,ตาก,63160,O,O,O,POST,False
ภาคตะวันตก,รวมไทยพัฒนา พบพระ ตาก 63160,"['O', 'O', 'O', 'POST']",รวมไทยพัฒนา,พบพระ,ตาก,63160,O,O,O,POST,False
ภาคตะวันตก,อุ้มผาง อุ้มผาง ตาก 63170,"['O', 'O', 'O', 'POST']",อุ้มผาง,อุ้มผาง,ตาก,63170,O,O,O,POST,False
ภาคตะวันตก,หนองหลวง อุ้มผาง ตาก 63170,"['O', 'O', 'O', 'POST']",หนองหลวง,อุ้มผาง,ตาก,63170,O,O,O,POST,False
ภาคตะวันตก,โมโกร อุ้มผาง ตาก 63170,"['O', 'O', 'O', 'POST']",โมโกร,อุ้มผาง,ตาก,63170,O,O,O,POST,False
ภาคตะวันตก,แม่จัน อุ้มผาง ตาก 63170,"['O', 'O', 'O', 'POST']",แม่จัน,อุ้มผาง,ตาก,63170,O,O,O,POST,False
ภาคตะวันตก,แม่ละมุ้ง อุ้มผาง ตาก 63170,"['O', 'O', 'O', 'POST']",แม่ละมุ้ง,อุ้มผาง,ตาก,63170,O,O,O,POST,False
ภาคตะวันตก,แม่กลอง อุ้มผาง ตาก 63170,"['O', 'O', 'O', 'POST']",แม่กลอง,อุ้มผาง,ตาก,63170,O,O,O,POST,False
ภาคตะวันตก,เชียงทอง วังเจ้า ตาก 63180,"['O', 'O', 'O', 'POST']",เชียงทอง,วังเจ้า,ตาก,63180,O,O,O,POST,False
ภาคตะวันตก,นาโบสถ์ วังเจ้า ตาก 63180,"['O', 'O', 'O', 'POST']",นาโบสถ์,วังเจ้า,ตาก,63180,O,O,O,POST,False
ภาคตะวันตก,ประดาง วังเจ้า ตาก 63180,"['O', 'O', 'O', 'POST']",ประดาง,วังเจ้า,ตาก,63180,O,O,O,POST,False
ภาคกลาง,ธานี เมืองสุโขทัย สุโขทัย 64000,"['LOC', 'LOC', 'LOC', 'POST']",ธานี,เมืองสุโขทัย,สุโขทัย,64000,LOC,LOC,LOC,POST,True
ภาคกลาง,บ้านสวน เมืองสุโขทัย สุโขทัย 64220,"['LOC', 'LOC', 'LOC', 'POST']",บ้านสวน,เมืองสุโขทัย,สุโขทัย,64220,LOC,LOC,LOC,POST,True
ภาคกลาง,เมืองเก่า เมืองสุโขทัย สุโขทัย 64210,"['O', 'O', 'O', 'POST']",เมืองเก่า,เมืองสุโขทัย,สุโขทัย,64210,O,O,O,POST,False
ภาคกลาง,ปากแคว เมืองสุโขทัย สุโขทัย 64000,"['O', 'O', 'O', 'POST']",ปากแคว,เมืองสุโขทัย,สุโขทัย,64000,O,O,O,POST,False
ภาคกลาง,ยางซ้าย เมืองสุโขทัย สุโขทัย 64000,"['O', 'O', 'O', 'POST']",ยางซ้าย,เมืองสุโขทัย,สุโขทัย,64000,O,O,O,POST,False
ภาคกลาง,บ้านกล้วย เมืองสุโขทัย สุโขทัย 64000,"['O', 'O', 'O', 'POST']",บ้านกล้วย,เมืองสุโขทัย,สุโขทัย,64000,O,O,O,POST,False
ภาคกลาง,บ้านหลุม เมืองสุโขทัย สุโขทัย 64000,"['O', 'O', 'O', 'POST']",บ้านหลุม,เมืองสุโขทัย,สุโขทัย,64000,O,O,O,POST,False
ภาคกลาง,ตาลเตี้ย เมืองสุโขทัย สุโขทัย 64220,"['O', 'O', 'O', 'POST']",ตาลเตี้ย,เมืองสุโขทัย,สุโขทัย,64220,O,O,O,POST,False
ภาคกลาง,ปากพระ เมืองสุโขทัย สุโขทัย 64000,"['O', 'O', 'O', 'POST']",ปากพระ,เมืองสุโขทัย,สุโขทัย,64000,O,O,O,POST,False
ภาคกลาง,วังทองแดง เมืองสุโขทัย สุโขทัย 64210,"['O', 'O', 'O', 'POST']",วังทองแดง,เมืองสุโขทัย,สุโขทัย,64210,O,O,O,POST,False
ภาคกลาง,ลานหอย บ้านด่านลานหอย สุโขทัย 64140,"['LOC', 'LOC', 'LOC', 'POST']",ลานหอย,บ้านด่านลานหอย,สุโขทัย,64140,LOC,LOC,LOC,POST,True
ภาคกลาง,บ้านด่าน บ้านด่านลานหอย สุโขทัย 64140,"['O', 'O', 'O', 'POST']",บ้านด่าน,บ้านด่านลานหอย,สุโขทัย,64140,O,O,O,POST,False
ภาคกลาง,วังตะคร้อ บ้านด่านลานหอย สุโขทัย 64140,"['O', 'O', 'O', 'POST']",วังตะคร้อ,บ้านด่านลานหอย,สุโขทัย,64140,O,O,O,POST,False
ภาคกลาง,วังน้ำขาว บ้านด่านลานหอย สุโขทัย 64140,"['O', 'O', 'O', 'POST']",วังน้ำขาว,บ้านด่านลานหอย,สุโขทัย,64140,O,O,O,POST,False
ภาคกลาง,ตลิ่งชัน บ้านด่านลานหอย สุโขทัย 64140,"['LOC', 'LOC', 'LOC', 'POST']",ตลิ่งชัน,บ้านด่านลานหอย,สุโขทัย,64140,LOC,LOC,LOC,POST,True
ภาคกลาง,หนองหญ้าปล้อง บ้านด่านลานหอย สุโขทัย 64140,"['O', 'O', 'O', 'POST']",หนองหญ้าปล้อง,บ้านด่านลานหอย,สุโขทัย,64140,O,O,O,POST,False
ภาคกลาง,วังลึก บ้านด่านลานหอย สุโขทัย 64140,"['O', 'O', 'O', 'POST']",วังลึก,บ้านด่านลานหอย,สุโขทัย,64140,O,O,O,POST,False
ภาคกลาง,โตนด คีรีมาศ สุโขทัย 64160,"['O', 'O', 'O', 'POST']",โตนด,คีรีมาศ,สุโขทัย,64160,O,O,O,POST,False
ภาคกลาง,ทุ่งหลวง คีรีมาศ สุโขทัย 64160,"['O', 'O', 'O', 'POST']",ทุ่งหลวง,คีรีมาศ,สุโขทัย,64160,O,O,O,POST,False
ภาคกลาง,บ้านป้อม คีรีมาศ สุโขทัย 64160,"['O', 'O', 'O', 'POST']",บ้านป้อม,คีรีมาศ,สุโขทัย,64160,O,O,O,POST,False
ภาคกลาง,สามพวง คีรีมาศ สุโขทัย 64160,"['O', 'O', 'O', 'POST']",สามพวง,คีรีมาศ,สุโขทัย,64160,O,O,O,POST,False
ภาคกลาง,ศรีคีรีมาศ คีรีมาศ สุโขทัย 64160,"['O', 'O', 'O', 'POST']",ศรีคีรีมาศ,คีรีมาศ,สุโขทัย,64160,O,O,O,POST,False
ภาคกลาง,หนองจิก คีรีมาศ สุโขทัย 64160,"['O', 'O', 'O', 'POST']",หนองจิก,คีรีมาศ,สุโขทัย,64160,O,O,O,POST,False
ภาคกลาง,นาเชิงคีรี คีรีมาศ สุโขทัย 64160,"['O', 'O', 'O', 'POST']",นาเชิงคีรี,คีรีมาศ,สุโขทัย,64160,O,O,O,POST,False
ภาคกลาง,หนองกระดิ่ง คีรีมาศ สุโขทัย 64160,"['O', 'O', 'O', 'POST']",หนองกระดิ่ง,คีรีมาศ,สุโขทัย,64160,O,O,O,POST,False
ภาคกลาง,บ้านน้ำพุ คีรีมาศ สุโขทัย 64160,"['O', 'O', 'O', 'POST']",บ้านน้ำพุ,คีรีมาศ,สุโขทัย,64160,O,O,O,POST,False
ภาคกลาง,ทุ่งยางเมือง คีรีมาศ สุโขทัย 64160,"['O', 'O', 'O', 'POST']",ทุ่งยางเมือง,คีรีมาศ,สุโขทัย,64160,O,O,O,POST,False
ภาคกลาง,กง กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",กง,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,บ้านกร่าง กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",บ้านกร่าง,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,ไกรนอก กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",ไกรนอก,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,ไกรกลาง กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",ไกรกลาง,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,ไกรใน กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",ไกรใน,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,ดงเดือย กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",ดงเดือย,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,ป่าแฝก กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",ป่าแฝก,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,กกแรต กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",กกแรต,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,ท่าฉนวน กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",ท่าฉนวน,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,หนองตูม กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",หนองตูม,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,บ้านใหม่สุขเกษม กงไกรลาศ สุโขทัย 64170,"['O', 'O', 'O', 'POST']",บ้านใหม่สุขเกษม,กงไกรลาศ,สุโขทัย,64170,O,O,O,POST,False
ภาคกลาง,หาดเสี้ยว ศรีสัชนาลัย สุโขทัย 64130,"['LOC', 'LOC', 'LOC', 'POST']",หาดเสี้ยว,ศรีสัชนาลัย,สุโขทัย,64130,LOC,LOC,LOC,POST,True
ภาคกลาง,ป่างิ้ว ศรีสัชนาลัย สุโขทัย 64130,"['LOC', 'LOC', 'LOC', 'POST']",ป่างิ้ว,ศรีสัชนาลัย,สุโขทัย,64130,LOC,LOC,LOC,POST,True
ภาคกลาง,แม่สำ ศรีสัชนาลัย สุโขทัย 64130,"['LOC', 'LOC', 'LOC', 'POST']",แม่สำ,ศรีสัชนาลัย,สุโขทัย,64130,LOC,LOC,LOC,POST,True
ภาคกลาง,แม่สิน ศรีสัชนาลัย สุโขทัย 64130,"['LOC', 'LOC', 'LOC', 'POST']",แม่สิน,ศรีสัชนาลัย,สุโขทัย,64130,LOC,LOC,LOC,POST,True
ภาคกลาง,บ้านตึก ศรีสัชนาลัย สุโขทัย 64130,"['LOC', 'LOC', 'LOC', 'POST']",บ้านตึก,ศรีสัชนาลัย,สุโขทัย,64130,LOC,LOC,LOC,POST,True
ภาคกลาง,หนองอ้อ ศรีสัชนาลัย สุโขทัย 64130,"['LOC', 'LOC', 'LOC', 'POST']",หนองอ้อ,ศรีสัชนาลัย,สุโขทัย,64130,LOC,LOC,LOC,POST,True
ภาคกลาง,ท่าชัย ศรีสัชนาลัย สุโขทัย 64190,"['LOC', 'LOC', 'LOC', 'POST']",ท่าชัย,ศรีสัชนาลัย,สุโขทัย,64190,LOC,LOC,LOC,POST,True
ภาคกลาง,ศรีสัชนาลัย ศรีสัชนาลัย สุโขทัย 64190,"['LOC', 'LOC', 'LOC', 'POST']",ศรีสัชนาลัย,ศรีสัชนาลัย,สุโขทัย,64190,LOC,LOC,LOC,POST,True
ภาคกลาง,ดงคู่ ศรีสัชนาลัย สุโขทัย 64130,"['O', 'LOC', 'LOC', 'POST']",ดงคู่,ศรีสัชนาลัย,สุโขทัย,64130,O,LOC,LOC,POST,False
ภาคกลาง,บ้านแก่ง ศรีสัชนาลัย สุโขทัย 64130,"['LOC', 'LOC', 'LOC', 'POST']",บ้านแก่ง,ศรีสัชนาลัย,สุโขทัย,64130,LOC,LOC,LOC,POST,True
